Bombed Carbs Fluid Sex AveSpeed
FALSE 52.8711371962689 0.849117944391683 1 8.69687412931483
FALSE 85.5691673189385 1.32409453322729 1 15.2632405618702
TRUE 31.2028236306097 0.517653243851501 1 8.28131568475285
TRUE 21.5152139393197 0.731583920626178 1 9.78937475494346
TRUE 44.1184573601822 0.85039135589074 0 11.6540202858016
FALSE 72.7731279115318 0.62208320046353 1 11.423669916529
TRUE 22.6493766220843 1.14041826072728 1 10.3524049737748
TRUE 44.3377280505877 1.22712927950507 1 8.48080842112494
FALSE 65.154587116546 1.10830584727909 0 7.45574316920913
TRUE 106.268477133225 1.65878468447708 0 13.921498893761
FALSE 71.4102037310238 1.06858537212444 0 9.92190115011852
TRUE 66.4033995763069 0.604290502310102 1 10.4825773965079
TRUE 37.4396451978227 0.811067450882 1 9.77034226260548
TRUE 69.6397312441824 1.92534618559274 1 12.4689251804494
FALSE 89.0960687291606 1.18138148503362 1 13.889810817468
FALSE 81.2580162697624 1.58046279715637 0 8.6740827178575
TRUE 42.64293737156 0.752454679809194 1 9.31651191830679
TRUE 104.892798509797 0.803931401241241 0 9.37889094517754
TRUE 31.4952808925723 0.931296687702503 0 7.77888010280214
TRUE 79.3514406651688 0.457414708922152 0 8.70639653829695
TRUE 47.9311109244274 0.507735854720623 1 8.77779174030369
FALSE 75.0134242981548 0.908300403857504 0 9.8491576202062
TRUE 31.3364404140686 0.426668879786962 0 8.16305295295949
TRUE 86.3849586240694 1.86566288704582 1 11.6561494279476
FALSE 82.7280173610552 0.666608658889601 0 10.181543401463
TRUE 58.5372453254388 2.09509328925576 0 15.520020539458
TRUE 96.9311455956225 1.40924309752026 1 9.94032301681737
TRUE 74.4029980972773 1.96807550761431 1 10.9201543032635
TRUE 49.0145320254019 0.701540387269228 1 11.0055548041962
TRUE 40.4932289347171 2.04302607123617 1 10.5548757617673
FALSE 59.7592192022078 0.786595740096963 0 11.9152372579666
TRUE 108.023568470914 1.65066539172904 0 12.4709423627912
TRUE 59.4840380958155 0.618896707244136 0 11.522390594525
TRUE 36.5511533682736 0.856870357461785 0 9.03607167948271
FALSE 90.4921059530585 1.54535982998092 1 12.729319807902
FALSE 66.5859067478623 1.34992904111667 1 9.20434545441892
TRUE 43.9561406278594 0.427122141055415 1 8.62220808631515
FALSE 57.8580699483983 1.05719393898836 1 9.47197673188798
FALSE 49.1186356200903 0.918667172266192 0 8.16263828789221
TRUE 54.7003661725679 0.442916982657695 1 12.9055936889864
FALSE 84.4842973276349 0.653404254950227 1 11.3831524860014
TRUE 68.3839930547357 0.379104785334602 1 10.3006419786842
TRUE 39.3509086251463 1.78929391503759 1 11.5158025409901
TRUE 54.7085831151396 0.48609229705618 0 10.2615274498607
TRUE 100.923903561221 0.915866558274438 0 12.1967147478419
TRUE 34.8468990212845 0.800573782982415 1 9.61823170416037
TRUE 55.2802801882883 0.744063420539857 0 9.72158494886178
TRUE 22.2664844924444 1.61466131791403 0 9.01077945730815
FALSE 54.1878990316788 1.26338624585712 0 11.2909806571925
TRUE 44.826787406857 0.575977695858379 1 11.8378106575861
TRUE 31.9509228257274 0.510589594878234 0 10.7565177778441
FALSE 66.4135715041395 1.55355830518459 1 10.1097486761782
TRUE 40.804370150941 0.538577164705293 1 7.86335841968079
TRUE 47.0524556871811 0.853860124580008 1 11.2806291147101
TRUE 27.3455314922306 1.56721653760499 0 6.36514489750859
TRUE 33.4467901808353 0.828738441834842 1 9.9201181912809
TRUE 40.1094979052146 0.592099583373982 1 10.6610670808568
TRUE 84.9390216582034 1.93962712448989 0 10.594495807742
FALSE 60.2834590272462 0.924289824111334 0 10.6790059323338
FALSE 65.0548732181832 0.874605758000884 0 9.42249786509287
TRUE 38.0471834684943 1.63138929831722 1 8.74523279812293
FALSE 41.6377922384937 1.42175508539815 0 11.2035458416181
FALSE 76.5525728158148 0.725915054617369 1 11.8303566015158
FALSE 78.277657361862 1.30910124709706 1 9.16331976791784
TRUE 106.113101692429 1.1262310119098 1 13.7634756761506
FALSE 56.0383863891458 1.024306806381 0 9.25685891996623
TRUE 20.146158214092 0.461214089807115 1 9.13838556260291
TRUE 95.1567152435324 0.87307745921767 1 9.74744204755392
TRUE 39.268322079783 1.15023682720796 1 10.1621945601782
TRUE 63.7485169710336 0.682031035811457 1 13.6173697550881
TRUE 48.9042627404181 1.98365243445521 1 12.1656144499873
TRUE 27.4220524192824 0.733692831224021 0 7.97346313359411
TRUE 34.2866787313742 0.970452992854671 1 9.80791631822378
TRUE 29.1864147242587 0.378489407583899 1 8.2281943298378
TRUE 71.5418089146197 0.594368265693205 1 11.5426553259835
TRUE 91.5522757352142 0.499289012593144 0 12.2005677835401
FALSE 55.539747616289 1.61481459081229 0 10.034692026845
FALSE 80.87794762679 1.29663913626343 0 10.5887003182683
FALSE 59.1811383010656 0.869991971279551 0 8.45564512950926
FALSE 61.5871237244368 1.57957476753522 1 10.9730118065301
FALSE 76.7044476298127 1.4906133716486 1 11.0832323707127
FALSE 34.6686780165546 1.40759999018141 0 10.0630413893111
TRUE 57.2668781625583 0.648250807776257 0 8.09074943424176
FALSE 79.8596373463548 1.11279076628025 0 9.35335556560632
TRUE 26.6178840937059 0.786176734436289 1 8.45383600160692
TRUE 38.9430815166838 0.973398544710449 0 11.4559410217021
FALSE 68.4702578891413 1.40855578764822 1 10.4771394397521
TRUE 44.8078859525472 1.01769965928936 1 9.98462004981343
TRUE 34.7718292532183 1.37948761724252 1 10.0716735270241
TRUE 36.9084658902309 1.51315257721506 1 11.0184337033798
TRUE 32.2722191541448 0.847524276789127 1 10.7427209825937
FALSE 81.8626536530859 1.34633297286176 1 10.9866259936683
FALSE 82.8952838667302 1.42731404333067 0 13.0359771336079
TRUE 22.4618417129798 0.442987456275274 1 10.6692632313122
FALSE 74.168507162506 1.18262104373814 1 12.9050600318428
TRUE 36.5028527403795 1.06926396760039 1 9.93626371281461
TRUE 26.4687039184319 1.36059396103117 1 10.9068510105602
FALSE 50.6981133227232 1.69868451919263 1 12.2769176744696
TRUE 31.497946897282 0.871817820544319 0 9.03957825628875
TRUE 43.1962171154547 0.864955153506405 0 10.8578752072247
FALSE 75.3096346980424 1.70106945396044 1 11.474077510027
FALSE 66.4636445589894 0.767099000385635 1 9.62762879381946
FALSE 58.4225388054369 1.06771856381901 0 9.42718014945781
FALSE 62.3406738006407 1.6078991639185 0 11.6042163466732
TRUE 77.7291795939183 1.93199113850167 0 12.9672205041878
TRUE 66.8784498718718 0.362625165830721 1 10.6180100825875
TRUE 24.6139911985587 0.539698427712166 1 11.7741967503671
TRUE 44.3334049904973 0.5961671284954 1 12.3363001844827
TRUE 29.7795723059851 0.566525083273562 1 12.1636766436843
TRUE 28.8632506188975 0.375339622249337 1 10.9078142066134
FALSE 75.0303860048219 1.48409125489671 0 9.77199869504812
TRUE 27.382911194235 0.777381981574397 0 9.36480732195342
TRUE 106.846319095724 0.840723352325349 1 12.1247121281199
TRUE 33.4220055967989 0.488321273013014 0 9.09133245472433
FALSE 72.8147318252689 0.624741621418201 0 9.41507503406794
FALSE 73.148795783112 1.70553994149472 0 11.3281142220489
TRUE 35.0197757803098 0.877745173949467 0 10.139341156468
TRUE 35.3039807146434 0.600677409313417 0 11.1984424785319
TRUE 31.6644557746129 1.41652899333522 1 11.9944186476949
FALSE 53.7872193009812 0.977328273813021 1 8.76997031194014
FALSE 64.0405492523187 1.1561057950206 1 12.6977703524002
TRUE 53.2761197587632 0.53183197121155 0 10.35351852789
TRUE 38.0938136196085 0.979069231035304 0 8.27339089971827
TRUE 48.4125868367114 1.74863387268739 1 12.6602722053003
FALSE 60.7193557953898 1.76510178590567 1 8.71709522746512
TRUE 31.6079236632971 1.13179785735964 1 9.35518487977007
TRUE 22.9685069309068 0.606182574362139 0 6.76837231766385
TRUE 48.7686110263009 0.525766919427193 1 9.76603779429542
TRUE 24.4573868481292 0.609906980720599 1 9.48700733641851
TRUE 37.1991444672437 0.358602732130586 1 10.2462540204227
TRUE 26.2607449150441 1.05283880218993 1 10.2989734431409
TRUE 61.0254391583392 2.01147780893527 0 13.3906622389153
TRUE 23.3440720810457 0.973754885175004 1 8.55051330425092
FALSE 84.794856765272 1.5201837255052 0 12.8488666493729
FALSE 69.9625845633763 0.720336659347571 1 9.36496980477864
TRUE 39.3320130520604 0.860809712397145 1 7.77272004931428
FALSE 79.4223058655696 1.54036348599762 1 9.60843023130274
FALSE 78.7529320562675 0.948632939234851 1 7.57872393330674
FALSE 91.9935109335957 1.07521400793993 1 10.3176460528237
FALSE 89.8242252857861 1.1559872564508 1 11.3081714118827
TRUE 27.1193796947954 1.34160650402065 1 8.68965193731121
FALSE 86.3045300085002 1.63929872226629 1 11.6218375521581
FALSE 85.0386311199782 1.27319105046846 0 10.8808142253965
TRUE 56.9134692228113 0.576427058229612 1 10.0218743837944
FALSE 93.6753155295168 1.13695616888412 0 11.8640628552024
FALSE 94.6159837677613 0.716629696484892 0 8.69639903782266
TRUE 22.3110687603674 0.495119772747575 0 7.71232501997878
FALSE 46.2186468220052 1.03093980760361 0 8.1982737358179
FALSE 84.3674127041754 0.845606868267536 1 11.6609682067077
TRUE 41.6074658387967 0.888923903382184 1 10.05725524823
FALSE 87.7336656069097 0.535998371983867 0 14.0626472226065
TRUE 35.5954985846957 0.422686536712281 0 7.97943097995743
FALSE 65.7581291515241 1.36081578924415 0 9.7057043964655
TRUE 20.3225043337981 0.927112410171777 1 10.5720775832469
TRUE 77.7634997606468 1.9323140129035 1 13.39307865531
TRUE 31.0828029342975 0.561608481456805 1 10.5622381940452
TRUE 86.1578202969834 1.7356858047941 0 10.1875639436258
TRUE 22.6921536281553 1.46401685610171 1 9.33848783102404
FALSE 78.2558075509572 1.11490312716977 0 10.8809965597197
TRUE 35.2416343398772 0.931078835294293 1 9.05403491648721
TRUE 23.6522187487607 0.636135854717198 1 9.57181970605875
TRUE 43.4422254154097 0.988641116792306 0 9.88845425226887
TRUE 103.817418953685 1.20623074097813 0 10.8955812550176
TRUE 45.9614950166027 1.52147926227478 1 8.82338007255351
TRUE 36.4976886642655 0.48072398566583 1 9.75359693644566
TRUE 80.0192238647534 1.91986294848129 0 14.154671446205
TRUE 20.1263522358218 0.376993600546001 1 6.52553376133808
FALSE 74.1754312469943 1.12400729936176 1 11.4929251096696
TRUE 40.2525128888688 1.33042196851387 1 10.8883583862761
TRUE 42.9267436564121 0.832517945536256 1 8.76302354215087
TRUE 27.3590991138328 0.856256535703583 0 10.5069066721854
FALSE 55.0654098755197 0.961025703986078 0 10.3968423597589
TRUE 26.3885480492343 1.77832024817218 1 9.71548465715203
FALSE 78.299399483573 1.07382383505279 1 10.871564226492
FALSE 53.9188101224004 1.09208653803256 0 11.1519196745068
FALSE 78.5080116111671 1.47234312091223 1 14.4672921672677
FALSE 55.3330155650462 1.66808583183027 1 10.5334606359374
TRUE 25.7606565331217 1.05360405327956 0 6.86970349105956
TRUE 89.7768111955951 1.74419007723115 1 14.6748847170348
TRUE 24.2571124579928 0.948207772146478 0 8.31546039165589
FALSE 69.3262746013162 1.86436541160144 1 11.0558653748825
TRUE 24.8566214390895 1.04626466317358 1 9.39228471081345
TRUE 26.4248679448347 1.30692627248879 1 9.76118701234879
TRUE 107.687977474502 1.9929592530801 1 13.7687373010122
TRUE 55.0066849893798 0.530430916168656 0 10.7443332472241
FALSE 60.410925952558 1.12838741196679 1 9.46061473161431
FALSE 53.3825066683281 1.79780861389389 1 11.9244913528451
TRUE 38.7388175506553 0.914797467227923 1 10.5155067430638
TRUE 30.3812219524822 1.51463020470919 1 8.10807883401236
FALSE 62.3653730806952 1.38526488507302 1 9.63381284028294
TRUE 37.6364244438899 0.732230080252759 1 8.78642301456426
FALSE 56.8704683655625 1.08555522911202 0 7.67331836410411
TRUE 34.4135374960131 1.20919968531288 1 11.5125008716448
TRUE 52.0742738561536 0.484162259766268 1 11.0006807421304
FALSE 35.6937328202909 1.62533156129878 0 9.03312655301941
TRUE 92.764996258861 1.87576965382589 0 10.2915641981519
FALSE 77.319562337295 1.36342270118073 1 11.3255646114253
TRUE 69.8812976567134 0.377147096403168 1 12.6841633225128
TRUE 24.730208293119 0.458246571092745 1 9.83426089441321
FALSE 82.8262037405637 1.30831874761356 0 11.031961319011
TRUE 35.6318003323365 0.928345483138443 1 10.1555606539669
TRUE 39.2159623720651 0.960132229704872 0 9.52436911381004
TRUE 83.474004029892 0.475354020620994 1 11.9412332004057
FALSE 67.9420404296986 0.807452324482515 1 7.5073101751897
TRUE 27.0075644042231 1.62549743456079 0 12.7884946941197
TRUE 105.325529910119 1.17615488222145 0 11.7576420606291
TRUE 66.6836350461159 0.430669288676146 0 12.149773684255
TRUE 89.7090991298358 0.435390344112193 1 11.3845281014597
TRUE 42.0567868185913 0.735656309361506 0 9.57553335795171
TRUE 38.5336338420791 0.969308011620503 0 8.55236198358058
FALSE 70.0906862190135 1.53497710441882 1 9.97285978993315
FALSE 51.1837312656868 1.77257235555542 0 9.89053506614496
TRUE 46.505456659718 0.465194605244873 1 11.8681372271339
FALSE 82.421853718345 1.33858097095032 1 12.6621289165665
TRUE 46.1973585767576 0.591565515829518 0 8.28462263295575
FALSE 76.369999091271 1.84742792521113 1 13.237120433241
TRUE 26.6786657095676 0.400396039153467 0 8.08319262890921
TRUE 36.9214665244477 0.532667293182747 0 8.90385174863234
TRUE 24.05277764405 1.1999805987996 1 8.48901140908331
TRUE 101.550713883275 1.79892620196006 1 13.9096064656583
TRUE 54.8907058614034 0.450033898918227 1 9.80267773901685
TRUE 47.7909173255829 0.738972175322722 0 10.1351527529451
TRUE 95.958202275187 0.890934589022193 0 12.6438167638874
TRUE 95.5631886742997 1.98344671024449 1 12.6454466523785
TRUE 36.0662044092491 0.700612766306309 1 9.52702405839138
TRUE 20.7674615249647 0.482877766334003 1 8.83499366835857
TRUE 91.7914337826229 1.56769496714681 1 12.2485551231389
FALSE 47.4058682991879 1.53348107640479 0 8.92791875792508
FALSE 47.3480521417088 1.6399546331488 0 10.4545509829865
TRUE 29.695836901376 1.60542430026835 1 9.72002552076151
TRUE 49.0535143765016 0.401126094558842 1 11.4588824478778
TRUE 48.1418869240267 0.443038005726392 0 9.74787491424822
